studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,plantedSeedlotStockDbId,plantedSeedlotStockUniquename,plantedSeedlotCurrentCount,plantedSeedlotCurrentWeightGram,plantedSeedlotBoxName,plantedSeedlotTransactionCount,plantedSeedlotTransactionWeight,plantedSeedlotTransactionDescription,availableGermplasmSeedlotUniquenames,L chromometer value|CO_334:0002065,a chromometer value|CO_334:0002066,apical pubescence visual rating 0-2|CO_334:0000309,b chromometer value|CO_334:0002064,branching level counting|CO_334:0000079,cassava bacterial blight incidence 3-month evaluation|CO_334:0000178,cassava bacterial blight severity 3-month evaluation|CO_334:0000175,cassava green mite severity first evaluation|CO_334:0000189,cassava green mite severity second evaluation|CO_334:0000190,cassava mosaic disease incidence 1-month evaluation|CO_334:0000195,cassava mosaic disease incidence 3-month evaluation|CO_334:0000196,cassava mosaic disease severity 1-month evaluation|CO_334:0000191,cassava mosaic disease severity 3-month evaluation|CO_334:0000192,central leaf shape visual rating 1-10|CO_334:0000119,dry matter content by specific gravity method|CO_334:0000160,dry matter content percentage|CO_334:0000092,dry yield|CO_334:0000014,ease of peeling root cortex visual rating 1-3|CO_334:0000308,first apical branch height measurement in cm|CO_334:0000106,first fully expanded leaf color visual rating 1-9|CO_334:0000102,fresh root yield|CO_334:0000013,fresh shoot weight measurement in kg per plot|CO_334:0000016,fresh storage root weight per plot|CO_334:0000012,fufu dry weight in kg|CO_334:0002019,fufu fibre weight in g|CO_334:0002016,fufu initial weight in kg|CO_334:0002013,fufu peel weight in kg|CO_334:0002014,fufu peeled root weight in kg|CO_334:0002015,fufu pressed weight in kg|CO_334:0002018,gari fried weight in kg|CO_334:0002026,gari initial weight in kg|CO_334:0002020,gari mash weight in kg|CO_334:0002023,gari peel weight in kg|CO_334:0002021,gari peeled root weight in kg|CO_334:0002022,gari pressed weight in kg|CO_334:0002024,gari pulverised weight in kg|CO_334:0002025,gari shaft coarse weight in g|CO_334:0002027,gari shaft medium weight in g|CO_334:0002028,harvest index variable|CO_334:0000015,initial vigor assessment 1-7|CO_334:0000009,petiole color visual rating 1-9|CO_334:0000023,plant architecture visual rating 1-5|CO_334:0000099,plant height measurement in cm|CO_334:0000018,plant stands harvested counting|CO_334:0000010,root evaluation scaled 1-5|CO_334:0000228,root neck length visual rating 0-7|CO_334:0000022,root number counting|CO_334:0000011,root weight in air|CO_334:0000157,root weight in water|CO_334:0000158,rotted storage root counting|CO_334:0000084,specific gravity|CO_334:0000163,sprout count at one-month|CO_334:0000213,sprout count at three-month|CO_334:0000214,sprouting proportion|CO_334:0000008,starch content percentage|CO_334:0000071,staygreen visual scale 1-9|CO_334:0000224,storage root cortex color visual rating 1-4|CO_334:0000115,storage root periderm color visual rating 1-4|CO_334:0000064,storage root pulp color visual rating 1-3|CO_334:0000021,storage root shape visual rating 1-6|CO_334:0000020,storage root size visual rating 1-7|CO_334:0000019,total carotenoid by chart 1-8|CO_334:0000161,unexpanded apical leaf color visual rating 1-9|CO_334:0000101,notes
2019,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",6627,19.GS.C2.UYT.36.setB.IK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Ikenne for 2019-20 breeding season from 2016gensel.c2.ayts.IK,Alpha,2,4,0.058,no,no,2019-June-01,2020-June-17,32,Ikenne,50137,TMS14F1292P0012,,plot,1860889,2020-19.GS.C2.UYT.36.setB.IK-rep1-TMS14F1292P0012_117,1,2,117,2,8,test,,,,,,,,,,,,,,,,,,,,,,,,,,35.2,8.36,1,,,23.75,101.1,47.5,2.51,0.11,10,1.4,8.46,4.43,1.95,10,6.9,1.7,8.26,3.91,3.86,0.12,0.14,0.32,,,,,14,,3,159,,,1,,,,,28.7,,1,3,1,2,5,1,,TZMRK180001_1-1
2019,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",6627,19.GS.C2.UYT.36.setB.IK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Ikenne for 2019-20 breeding season from 2016gensel.c2.ayts.IK,Alpha,2,4,0.058,no,no,2019-June-01,2020-June-17,32,Ikenne,49601,TMS14F1295P0012,,plot,1860911,2020-19.GS.C2.UYT.36.setB.IK-rep1-TMS14F1295P0012_134,1,3,134,3,10,test,,,,,,,,,,,,,,,,,,,,,,,,,,28.5,12.27,1,,,43.05,60.7,86.1,1.94,0.14,10,1.13,6.92,3.26,1.62,10,6.67,1.21,6.99,3.77,3.67,0.17,0.23,0.59,,,,,20,,3,132,,,0,,,,,22.9,,1,3,2,2,5,2,,TZMRK180001_1-1
2019,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",6627,19.GS.C2.UYT.36.setB.IK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Ikenne for 2019-20 breeding season from 2016gensel.c2.ayts.IK,Alpha,2,4,0.058,no,no,2019-June-01,2020-June-17,32,Ikenne,50100,TMS14F1299P0007,,plot,1860860,2020-19.GS.C2.UYT.36.setB.IK-rep1-TMS14F1299P0007_128,1,3,128,3,4,test,,,,,,,,,,,,,,,,,,,,,,,,,,34.5,9.26,1,,,26.85,65.2,53.7,2.06,0.23,10,1.21,6.54,3.39,1.61,10,6.37,1.47,7.03,3.44,3.25,0.14,0.16,0.45,,,,,18,,3,97,,,1,,,,,30.2,,1,3,1,2,5,1,,TZMRK180001_1-1
2019,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",6627,19.GS.C2.UYT.36.setB.IK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Ikenne for 2019-20 breeding season from 2016gensel.c2.ayts.IK,Alpha,2,4,0.058,no,no,2019-June-01,2020-June-17,32,Ikenne,50184,TMS14F1300P0002,,plot,1860851,2020-19.GS.C2.UYT.36.setB.IK-rep1-TMS14F1300P0002_135,1,3,135,3,11,test,,,,,,,,,,,,,,,,,,,,,,,,,,32.8,11.12,1,,,33.9,92,67.8,2.19,0.08,10,1.04,6.8,3.97,1.87,10,6.77,1.06,7.27,3.74,3.64,0.08,0.14,0.42,,,,,20,,3,150,,,0,,,,,26.3,,1,3,1,2,5,1,,TZMRK180001_1-1
2019,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",6627,19.GS.C2.UYT.36.setB.IK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Ikenne for 2019-20 breeding season from 2016gensel.c2.ayts.IK,Alpha,2,4,0.058,no,no,2019-June-01,2020-June-17,32,Ikenne,49652,TMS14F1301P0004,,plot,1860864,2020-19.GS.C2.UYT.36.setB.IK-rep1-TMS14F1301P0004_113,1,2,113,2,12,test,,,,,,,,,,,,,,,,,,,,,,,,,,34,15.11,1,,,44.45,98.8,88.9,2.18,0.11,10,1.49,8.48,3.71,1.65,10,7.42,1.3,8.68,3.76,3.6,0.16,0.19,0.47,,,,,20,,3,195,,,0,,,,,26.9,,1,3,1,2,7,1,,TZMRK180001_1-1
2019,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",6627,19.GS.C2.UYT.36.setB.IK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Ikenne for 2019-20 breeding season from 2016gensel.c2.ayts.IK,Alpha,2,4,0.058,no,no,2019-June-01,2020-June-17,32,Ikenne,49661,TMS14F1301P0013,,plot,1860895,2020-19.GS.C2.UYT.36.setB.IK-rep1-TMS14F1301P0013_110,1,1,110,1,10,test,,,,,,,,,,,,,,,,,,,,,,,,,,32.8,14.1,1,,,43,43.5,86,2.23,0.09,10,1.61,8.32,4.01,1.56,10,7.02,1.5,8.43,3.67,3.35,0.13,0.17,0.66,,,,,16,,3,136,,,0,,,,,27.8,,1,3,1,2,7,1,,TZMRK180001_1-1
2019,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",6627,19.GS.C2.UYT.36.setB.IK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Ikenne for 2019-20 breeding season from 2016gensel.c2.ayts.IK,Alpha,2,4,0.058,no,no,2019-June-01,2020-June-17,32,Ikenne,49819,TMS14F1306P0008,,plot,1860872,2020-19.GS.C2.UYT.36.setB.IK-rep1-TMS14F1306P0008_129,1,3,129,3,5,test,,,,,,,,,,,,,,,,,,,,,,,,,,33.8,10.55,1,,,31.2,50.6,62.4,2.28,0.1,10,0.98,7.04,3.73,2.21,10,7.11,1.1,7.21,4.32,4.18,0.05,0.07,0.55,,,,,15,,3,122,,,0,,,,,27.5,,1,3,1,2,7,1,,TZMRK180001_1-1
2019,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",6627,19.GS.C2.UYT.36.setB.IK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Ikenne for 2019-20 breeding season from 2016gensel.c2.ayts.IK,Alpha,2,4,0.058,no,no,2019-June-01,2020-June-17,32,Ikenne,49809,TMS14F1310P0015,,plot,1860873,2020-19.GS.C2.UYT.36.setB.IK-rep1-TMS14F1310P0015_115,1,2,115,2,10,test,,,,,,,,,,,,,,,,,,,,,,,,,,30.4,13.13,1,,,43.2,59.8,86.4,1.83,0.12,10,1.73,8.18,3.39,1.38,10,6.98,1.71,8.29,3.34,3.26,0.2,0.22,0.59,,,,,19,,3,192,,,0,,,,,24.3,,1,3,1,2,5,1,,TZMRK180001_1-1
2019,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",6627,19.GS.C2.UYT.36.setB.IK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Ikenne for 2019-20 breeding season from 2016gensel.c2.ayts.IK,Alpha,2,4,0.058,no,no,2019-June-01,2020-June-17,32,Ikenne,1936,IITA-TMS-IBA000070,,plot,1860918,2020-19.GS.C2.UYT.36.setB.IK-rep2-IITA-TMS-IBA000070_225,2,6,225,6,12,check,,,,,,,,,,,,,,,,,,,,,,,,,,33.3,14.4,1,,,43.25,68.6,86.5,1.83,0.56,10,1.18,8.77,3.46,1.52,10,6.64,1.43,8.34,3.63,3.47,0.25,0.28,0.56,,,,,20,,3,119,,,0,,,,,27.7,,1,2,1,2,7,1,,TZMRK180001_1-1
2019,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",6627,19.GS.C2.UYT.36.setB.IK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Ikenne for 2019-20 breeding season from 2016gensel.c2.ayts.IK,Alpha,2,4,0.058,no,no,2019-June-01,2020-June-17,32,Ikenne,5,IITA-TMS-IBA30572,,plot,1860904,2020-19.GS.C2.UYT.36.setB.IK-rep2-IITA-TMS-IBA30572_235,2,6,235,6,2,check,,,,,,,,,,,,,,,,,,,,,,,,,,34.2,9.44,1,,,27.6,89.8,55.2,1.95,0.22,10,1.64,8.13,3.8,1.3,10,6.33,1.52,7.78,3.31,3.3,0.35,0.29,0.38,,,,,20,,3,115,,,0,,,,,27.7,,1,3,1,2,5,1,,TZMRK180001_1-1
2019,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",6627,19.GS.C2.UYT.36.setB.IK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Ikenne for 2019-20 breeding season from 2016gensel.c2.ayts.IK,Alpha,2,4,0.058,no,no,2019-June-01,2020-June-17,32,Ikenne,723,IITA-TMS-IBA980581,,plot,1860901,2020-19.GS.C2.UYT.36.setB.IK-rep2-IITA-TMS-IBA980581_232,2,6,232,6,5,check,,,,,,,,,,,,,,,,,,,,,,,,,,31.4,11.41,1,,,36.35,85.3,72.7,1.73,0.39,10,1.63,8.28,3.23,1.21,10,6.7,1.92,7.89,2.9,2.73,0.18,0.24,0.46,,,,,18,,3,120,,,0,,,,,24.8,,1,2,1,2,5,1,,TZMRK180001_1-1
2019,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",6627,19.GS.C2.UYT.36.setB.IK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Ikenne for 2019-20 breeding season from 2016gensel.c2.ayts.IK,Alpha,2,4,0.058,no,no,2019-June-01,2020-June-17,32,Ikenne,725,IITA-TMS-IBA982101,,plot,1860847,2020-19.GS.C2.UYT.36.setB.IK-rep2-IITA-TMS-IBA982101_226,2,6,226,6,11,check,,,,,,,,,,,,,,,,,,,,,,,,,,28.8,13.09,1,,,45.45,107.4,90.9,1.67,0.5,10,1.29,8.63,3.14,1.55,10,6.28,1.36,8.4,3.27,3.11,0.15,0.14,0.46,,,,,20,,3,172,,,0,,,,,23.1,,1,2,1,2,5,1,,TZMRK180001_1-1
2019,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",6627,19.GS.C2.UYT.36.setB.IK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Ikenne for 2019-20 breeding season from 2016gensel.c2.ayts.IK,Alpha,2,4,0.058,no,no,2019-June-01,2020-June-17,32,Ikenne,39671,TMEB419,,plot,1860905,2020-19.GS.C2.UYT.36.setB.IK-rep2-TMEB419_230,2,6,230,6,7,check,,,,,,,,,,,,,,,,,,,,,,,,,,33.3,14.69,1,,,44.1,100.2,88.2,1.72,0.3,10,1.35,8.58,3.73,0.97,10,5.8,1.7,7.86,3.06,2.9,0.39,0.36,0.47,,,,,19,,3,170,,,1,,,,,28.2,,1,3,1,2,7,1,,TZMRK180001_1-1
2019,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",6627,19.GS.C2.UYT.36.setB.IK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Ikenne for 2019-20 breeding season from 2016gensel.c2.ayts.IK,Alpha,2,4,0.058,no,no,2019-June-01,2020-June-17,32,Ikenne,122894,TMS13F1049P0001,,plot,1860910,2020-19.GS.C2.UYT.36.setB.IK-rep2-TMS13F1049P0001_228,2,6,228,6,9,test,,,,,,,,,,,,,,,,,,,,,,,,,,32.7,9.53,1,,,29.15,78.7,58.3,1.81,0.63,10,1.51,8.41,3.7,1.51,10,6.56,1.6,8.11,3.66,3.55,0.29,0.34,0.43,,,,,20,,3,128,,,0,,,,,24.9,,1,2,2,2,5,2,,TZMRK180001_1-1
2019,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",6627,19.GS.C2.UYT.36.setB.IK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Ikenne for 2019-20 breeding season from 2016gensel.c2.ayts.IK,Alpha,2,4,0.058,no,no,2019-June-01,2020-June-17,32,Ikenne,51173,TMS13F1126P0003,,plot,1860886,2020-19.GS.C2.UYT.36.setB.IK-rep2-TMS13F1126P0003_222,2,5,222,5,10,test,,,,,,,,,,,,,,,,,,,,,,,,,,38.2,11.57,1,,,30.3,80.5,60.6,2.13,0.3,10,1.17,8.23,4.09,1.66,10,6.46,2,7.85,3.8,3.64,0.26,0.24,0.43,,,,,20,,3,143,,,0,,,,,29.6,,1,3,1,2,5,1,,TZMRK180001_1-1
2019,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",6627,19.GS.C2.UYT.36.setB.IK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Ikenne for 2019-20 breeding season from 2016gensel.c2.ayts.IK,Alpha,2,4,0.058,no,no,2019-June-01,2020-June-17,32,Ikenne,122989,TMS13F1304P0003,,plot,1860902,2020-19.GS.C2.UYT.36.setB.IK-rep2-TMS13F1304P0003_236,2,6,236,6,1,test,,,,,,,,,,,,,,,,,,,,,,,,,,33.6,20.66,1,,,61.5,82.6,123,2.26,0.2,10,1.44,8.5,4.36,1.4,10,6.91,1.63,8.12,3.66,3.49,0.38,0.32,0.6,,,,,20,,3,213,,,0,,,,,26,,1,3,2,2,7,2,,TZMRK180001_1-1
2019,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",6627,19.GS.C2.UYT.36.setB.IK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Ikenne for 2019-20 breeding season from 2016gensel.c2.ayts.IK,Alpha,2,4,0.058,no,no,2019-June-01,2020-June-17,32,Ikenne,122993,TMS13F1315P0008,,plot,1860862,2020-19.GS.C2.UYT.36.setB.IK-rep2-TMS13F1315P0008_202,2,4,202,4,11,test,,,,,,,,,,,,,,,,,,,,,,,,,,29,8.9,1,,,30.7,88.5,61.4,1.58,0.43,10,1.69,7.88,3.08,1.44,10,6.05,1.62,8.12,2.99,2.94,0.08,0.12,0.41,,,,,20,,3,149,,,0,,,,,22.2,,1,2,1,2,5,1,,TZMRK180001_1-1
2019,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",6627,19.GS.C2.UYT.36.setB.IK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Ikenne for 2019-20 breeding season from 2016gensel.c2.ayts.IK,Alpha,2,4,0.058,no,no,2019-June-01,2020-June-17,32,Ikenne,122999,TMS13F1376P0018,,plot,1860874,2020-19.GS.C2.UYT.36.setB.IK-rep2-TMS13F1376P0018_218,2,5,218,5,6,test,,,,,,,,,,,,,,,,,,,,,,,,,,29.8,18.82,1,,,63.15,72.9,126.3,1.8,0.35,10,1.29,8.59,3.37,1.44,10,6.76,1.32,8.54,3.18,2.92,0.06,0.11,0.63,,,,,20,,3,190,,,2,,,,,21.9,,1,2,2,2,7,2,,TZMRK180001_1-1
2019,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",6627,19.GS.C2.UYT.36.setB.IK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Ikenne for 2019-20 breeding season from 2016gensel.c2.ayts.IK,Alpha,2,4,0.058,no,no,2019-June-01,2020-June-17,32,Ikenne,123001,TMS13F1400P0001,,plot,1860883,2020-19.GS.C2.UYT.36.setB.IK-rep2-TMS13F1400P0001_221,2,5,221,5,9,test,,,,,,,,,,,,,,,,,,,,,,,,,,29.8,7.36,1,,,24.7,113.5,49.4,1.71,0.27,10,2.14,7.85,3.21,1.21,10,5.99,2.19,7.71,3.36,3.2,0.39,0.29,0.3,,,,,20,,3,124,,,0,,,,,24.2,,1,2,1,2,5,1,,TZMRK180001_1-1
2019,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",6627,19.GS.C2.UYT.36.setB.IK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Ikenne for 2019-20 breeding season from 2016gensel.c2.ayts.IK,Alpha,2,4,0.058,no,no,2019-June-01,2020-June-17,32,Ikenne,58284,TMS14F1013P0007,,plot,1860854,2020-19.GS.C2.UYT.36.setB.IK-rep2-TMS14F1013P0007_216,2,5,216,5,4,test,,,,,,,,,,,,,,,,,,,,,,,,,,31.4,10.66,1,,,33.95,116.6,67.9,1.77,0.22,10,1.71,7.91,3.41,1.58,10,6.47,1.64,8.36,3.33,3.3,0.11,0.19,0.37,,,,,19,,3,170,,,0,,,,,23.7,,1,3,1,2,5,1,,TZMRK180001_1-1
2019,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",6627,19.GS.C2.UYT.36.setB.IK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Ikenne for 2019-20 breeding season from 2016gensel.c2.ayts.IK,Alpha,2,4,0.058,no,no,2019-June-01,2020-June-17,32,Ikenne,58301,TMS14F1014P0016,,plot,1860891,2020-19.GS.C2.UYT.36.setB.IK-rep2-TMS14F1014P0016_203,2,4,203,4,10,test,,,,,,,,,,,,,,,,,,,,,,,,,,33.9,6.37,1,,,18.8,94.9,37.6,1.68,0.43,10,1.72,8.02,3.14,1.73,10,6.16,1.62,8.14,3.43,3.41,0.09,0.16,0.28,,,,,19,,3,110,,,0,,,,,25.9,,1,3,2,2,5,2,,TZMRK180001_1-1
2019,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",6627,19.GS.C2.UYT.36.setB.IK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Ikenne for 2019-20 breeding season from 2016gensel.c2.ayts.IK,Alpha,2,4,0.058,no,no,2019-June-01,2020-June-17,32,Ikenne,58302,TMS14F1014P0017,,plot,1860858,2020-19.GS.C2.UYT.36.setB.IK-rep2-TMS14F1014P0017_215,2,5,215,5,3,test,,,,,,,,,,,,,,,,,,,,,,,,,,31.3,9.86,1,,,31.5,111,63,1.4,0.51,10,2.05,7.64,2.68,1.46,10,5.6,1.93,7.91,2.95,2.88,0.09,0.14,0.36,,,,,16,,3,140,,,0,,,,,25.4,,1,3,2,2,5,2,,TZMRK180001_1-1
2019,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",6627,19.GS.C2.UYT.36.setB.IK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Ikenne for 2019-20 breeding season from 2016gensel.c2.ayts.IK,Alpha,2,4,0.058,no,no,2019-June-01,2020-June-17,32,Ikenne,58199,TMS14F1019P0015,,plot,1860884,2020-19.GS.C2.UYT.36.setB.IK-rep2-TMS14F1019P0015_229,2,6,229,6,8,test,,,,,,,,,,,,,,,,,,,,,,,,,,34.2,6.1,1,,,17.85,52.3,35.7,2.04,0.23,10,1.34,8.61,3.92,1.35,10,6.32,1.67,8.03,3.39,3.22,0.26,0.26,0.41,,,,,18,,3,72,,,0,,,,,30.1,,1,3,1,2,5,1,,TZMRK180001_1-1
2019,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",6627,19.GS.C2.UYT.36.setB.IK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Ikenne for 2019-20 breeding season from 2016gensel.c2.ayts.IK,Alpha,2,4,0.058,no,no,2019-June-01,2020-June-17,32,Ikenne,56464,TMS14F1022P0003,,plot,1860882,2020-19.GS.C2.UYT.36.setB.IK-rep2-TMS14F1022P0003_234,2,6,234,6,3,test,,,,,,,,,,,,,,,,,,,,,,,,,,36.5,15.51,1,,,42.5,74.3,85,1.97,0.41,10,1.05,8.38,3.81,1.27,10,6.66,1.83,7.97,3.31,3.22,0.38,0.31,0.53,,,,,13,,3,104,,,1,,,,,29.8,,1,3,1,2,7,1,,TZMRK180001_1-1
2019,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",6627,19.GS.C2.UYT.36.setB.IK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Ikenne for 2019-20 breeding season from 2016gensel.c2.ayts.IK,Alpha,2,4,0.058,no,no,2019-June-01,2020-June-17,32,Ikenne,57032,TMS14F1098P0013,,plot,1860852,2020-19.GS.C2.UYT.36.setB.IK-rep2-TMS14F1098P0013_211,2,4,211,4,2,test,,,,,,,,,,,,,,,,,,,,,,,,,,27.2,7.7,1,,,28.3,67.5,56.6,0.8,0.15,5,0.84,4.15,1.59,1.37,10,6.46,1.46,8.16,3.05,3.02,0.16,0.18,0.46,,,,,18,,3,160,,,0,,,,,20,,1,3,1,2,5,1,,TZMRK180001_1-1
2019,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",6627,19.GS.C2.UYT.36.setB.IK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Ikenne for 2019-20 breeding season from 2016gensel.c2.ayts.IK,Alpha,2,4,0.058,no,no,2019-June-01,2020-June-17,32,Ikenne,57233,TMS14F1125P0010,,plot,1860881,2020-19.GS.C2.UYT.36.setB.IK-rep2-TMS14F1125P0010_204,2,4,204,4,9,test,,,,,,,,,,,,,,,,,,,,,,,,,,26.8,10.64,1,,,39.7,66.2,79.4,1.39,0.37,10,1.55,8.45,2.63,0.89,10,6.35,1.41,8.44,2.87,2.78,0.39,0.29,0.55,,,,,19,,3,122,,,0,,,,,19.8,,1,2,1,2,7,1,,TZMRK180001_1-1
2019,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",6627,19.GS.C2.UYT.36.setB.IK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Ikenne for 2019-20 breeding season from 2016gensel.c2.ayts.IK,Alpha,2,4,0.058,no,no,2019-June-01,2020-June-17,32,Ikenne,57362,TMS14F1146P0002,,plot,1860868,2020-19.GS.C2.UYT.36.setB.IK-rep2-TMS14F1146P0002_201,2,4,201,4,12,test,,,,,,,,,,,,,,,,,,,,,,,,,,33.1,7.68,1,,,23.2,75.2,46.4,1.79,0.49,10,1.8,7.9,3.35,1.57,10,6.22,1.78,7.89,3.34,3.31,0.14,0.15,0.38,,,,,20,,5,120,,,0,,,,,25.1,,1,3,1,2,5,1,,TZMRK180001_1-1
2019,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",6627,19.GS.C2.UYT.36.setB.IK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Ikenne for 2019-20 breeding season from 2016gensel.c2.ayts.IK,Alpha,2,4,0.058,no,no,2019-June-01,2020-June-17,32,Ikenne,57427,TMS14F1159P0003,,plot,1860865,2020-19.GS.C2.UYT.36.setB.IK-rep2-TMS14F1159P0003_233,2,6,233,6,4,test,,,,,,,,,,,,,,,,,,,,,,,,,,28.3,15.31,1,,,54.1,80.2,108.2,1.67,0.39,10,1.59,8.32,2.85,1.21,10,6.1,1.78,7.93,3.04,3.02,0.25,0.22,0.57,,,,,19,,5,136,,,0,,,,,22.2,,1,3,2,2,7,2,,TZMRK180001_1-1
2019,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",6627,19.GS.C2.UYT.36.setB.IK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Ikenne for 2019-20 breeding season from 2016gensel.c2.ayts.IK,Alpha,2,4,0.058,no,no,2019-June-01,2020-June-17,32,Ikenne,57611,TMS14F1195P0004,,plot,1860887,2020-19.GS.C2.UYT.36.setB.IK-rep2-TMS14F1195P0004_220,2,5,220,5,8,test,,,,,,,,,,,,,,,,,,,,,,,,,,35.3,10.91,1,,,30.9,325.1,61.8,2.25,0.18,10,1.06,8.49,3.35,1.75,10,6.41,2,7.5,3.6,3.59,0.19,0.22,0.66,,,,,14,,3,101,,,0,,,,,30,,1,3,1,2,7,1,,TZMRK180001_1-1
2019,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",6627,19.GS.C2.UYT.36.setB.IK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Ikenne for 2019-20 breeding season from 2016gensel.c2.ayts.IK,Alpha,2,4,0.058,no,no,2019-June-01,2020-June-17,32,Ikenne,57624,TMS14F1196P0003,,plot,1860909,2020-19.GS.C2.UYT.36.setB.IK-rep2-TMS14F1196P0003_214,2,5,214,5,2,test,,,,,,,,,,,,,,,,,,,,,,,,,,32.8,13.51,1,,,41.2,86,82.4,1.53,0.35,10,1.57,8.36,3.09,1.53,10,6.26,1.57,8.03,3.25,3.14,0.08,0.13,0.49,,,,,19,,3,152,,,0,,,,,25.1,,1,3,1,2,5,1,,TZMRK180001_1-1
2019,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",6627,19.GS.C2.UYT.36.setB.IK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Ikenne for 2019-20 breeding season from 2016gensel.c2.ayts.IK,Alpha,2,4,0.058,no,no,2019-June-01,2020-June-17,32,Ikenne,58134,TMS14F1278P0003,,plot,1860908,2020-19.GS.C2.UYT.36.setB.IK-rep2-TMS14F1278P0003_231,2,6,231,6,6,test,,,,,,,,,,,,,,,,,,,,,,,,,,31.6,13.83,1,,,43.75,88.8,87.5,2.14,0.29,10,1.38,8.39,4.12,1.38,10,6.89,1.27,8.21,3.65,3.56,0.44,0.32,0.5,,,,,19,,3,125,,,0,,,,,26.6,,1,2,1,2,7,1,,TZMRK180001_1-1
